In1 , In2 , In3 , In4 , Out
1 , 3.2683916107 , 23.2852839806 , 1 , 1032.92705115
0 , 1.73011515993 , 84.2964879381 , 0 , 17.8804014508
0 , 4.54096106482 , 16.1352752914 , 1 , 45.7966973012
0 , 0.668365040105 , 87.0332860015 , 1 , 6.79545576413
0 , 6.81616499969 , 32.3168484178 , 0 , 68.509595372
1 , 9.65352789673 , 78.9092175605 , 0 , 97.176486198
1 , 5.22814872322 , 91.7379173349 , 0 , 52.5964942995
0 , 3.05918342469 , 67.8516634944 , 0 , 30.8062712383
1 , 2.85626475264 , 71.5883310178 , 1 , 1029.11050562
1 , 4.87388283124 , 70.1368163763 , 0 , 49.0898088345
1 , 2.91940248848 , 90.6282371545 , 1 , 1029.24345714
1 , 8.06440892022 , 42.6912797114 , 0 , 80.72920022
1 , 6.12981835268 , 32.7864315667 , 0 , 61.3456546746
0 , 1.944490174 , 84.5381433856 , 1 , 19.6048055129
0 , 6.32551777962 , 35.4706436824 , 0 , 63.7603116305
0 , 4.47164916986 , 13.3313960708 , 1 , 44.7972843053
1 , -1 , 43.2757710279 , 0 , 85.5029004916
1 , 3.93130712332 , 29.5630002119 , 0 , 39.4847576438
1 , 8.99641215327 , 96.4680515285 , 1 , 1090.41919222
1 , 1.90508698911 , 71.5941769117 , 1 , 1019.48706367
1 , 4.19645100746 , 46.1609558987 , 1 , 1041.99687753
0 , 9.31494167497 , 15.3088460634 , 0 , 93.6158074464
0 , 7.21864257479 , 23.7023881568 , 0 , 72.1970362885
0 , 1.20034235239 , 85.5571821972 , 1 , 12.2417935394
1 , 7.3983741188 , 37.6291146934 , 0 , 74.4847234119
1 , 8.07999629965 , 31.433294842 , 0 , 81.3277042309
0 , 1.91099274474 , 28.0754555284 , 1 , 19.3894271571
0 , 0.753377207814 , 57.1555739007 , 1 , 7.5734940709
1 , 1.30516831991 , 48.6151877024 , 0 , 13.1471781633
0 , 6.53580046748 , 86.7558534563 , 0 , 65.772719567
1 , 7.1365178798 , 8.7334909358 , 1 , 1071.43800218
0 , 3.27087789815 , 81.1155684179 , 1 , 33.0603573099
1 , 2.92548116297 , 31.7767198104 , 1 , 1029.64956377
0 , 7.91826078093 , 78.425051456 , 1 , 79.8181641177
0 , 5.22146176279 , 87.6727461471 , 0 , 52.4747081222
1 , 3.70403568109 , 9.02878355663 , 0 , 37.2710106871
0 , 3.33407471175 , 49.5714261568 , 1 , 34.0349701369
1 , 0.991387135812 , 44.2749363443 , 1 , 1010.3557424
0 , 9.7433240077 , 35.1728804359 , 1 , 97.675000122
1 , 2.67069561911 , 30.1112478542 , 1 , 1026.9134207
0 , 8.81284138079 , 7.14309446182 , 0 , 88.7004488552
0 , 4.4373069861 , 81.1865940221 , 0 , 44.5580357755
0 , 8.28692588251 , 47.6117496613 , 1 , 82.9904150358
1 , 7.96334164561 , 38.1498258661 , 0 , 79.736474143
1 , 6.68617136711 , 71.6585521171 , 1 , 1066.9208951
1 , 3.31087412974 , 38.1601942875 , 1 , 1033.69240895
1 , 7.49729135707 , 58.1506915746 , 0 , 75.132062428
1 , 3.89980997598 , 1.81863016377 , 1 , 1039.38477353
0 , 5.02044831606 , 51.7372792309 , 1 , 50.4017915986
0 , 0.608712329861 , 37.6631670486 , 1 , 6.13985877983
1 , 4.52821158704 , 65.5605204855 , 1 , 1045.3214604
0 , 9.58814775291 , 82.039915592 , 1 , 95.9370340652
0 , 7.72302855463 , 87.4979385752 , 1 , 77.334772621
0 , 1.23446453684 , 80.5882256404 , 1 , 12.9059620717
0 , 6.45433609161 , 13.4348540111 , 1 , 64.7340039566
1 , 0.941010805021 , 28.2145014654 , 1 , 1009.7221126
0 , 9.36144799194 , 92.1873650227 , 0 , 94.2700089976
0 , 6.80596170352 , 31.942977252 , 0 , 68.7168427497
1 , 2.00768827018 , 7.47583176322 , 1 , 1020.13482559
0 , 7.91211903259 , 77.8516294009 , 0 , 79.5470405214
0 , 1.2500705061 , 12.2977853021 , 1 , 12.6763504143
1 , 1.8804752905 , 43.1929832573 , 0 , 18.8335115313
0 , 8.12598557144 , 82.808322859 , 1 , 81.4768430381
1 , 8.67867245321 , 51.9995250133 , 1 , 1086.80865219
1 , 1.53321115025 , 58.4553940651 , 1 , 1015.70055489
1 , 6.55865893389 , 92.0586799967 , 1 , 1066.212313
1 , 8.83194527189 , 53.8327360648 , 1 , 1088.69024695
0 , 8.51338319324 , 47.3525940505 , 0 , 85.17075368
0 , 1.98581571107 , 66.655167634 , 1 , 20.119271586
1 , 8.31099157774 , 44.5064973725 , 0 , 83.8068859102
1 , 6.02133848392 , 23.5197725946 , 0 , 60.4845796967
1 , 3.17018580199 , 42.1045580652 , 1 , 1031.86561586
1 , 5.22484014204 , 33.8081081818 , 1 , 1052.37610085
0 , 2.9136146162 , 66.5522492148 , 1 , 29.7828993799
0 , 9.04037661608 , 51.4931969387 , 0 , 90.8723411513
0 , 8.55285224411 , 42.3153833997 , 1 , 85.9340877421
1 , 6.05833748402 , 8.43589954029 , 0 , 60.9323321012
0 , 1.39973637736 , 29.222031462 , 0 , 14.0230003925
0 , 7.88646057537 , 74.0618434897 , 1 , 79.3701655142
0 , 4.60092186838 , 63.0920418139 , 0 , 46.4692347375
0 , 5.4888813397 , 60.0374849674 , 0 , 55.3563083402
1 , 9.74748117623 , 9.16603260574 , 0 , 97.6346960494
0 , 9.3032800327 , 70.7929810974 , 1 , 93.1960483324
1 , 5.47193374212 , 3.69938143965 , 1 , 1055.25705649
1 , 0.953376243874 , 49.948974116 , 0 , 10.2198189658
1 , 5.14286092859 , 75.9273386389 , 1 , 1051.88156038
0 , 5.81500791377 , 57.2837852615 , 1 , 58.2113562441
1 , 1.76933777079 , 44.5859015253 , 1 , 1018.0128066
0 , 5.33809629379 , 35.8873560794 , 0 , 53.8178101787
1 , 6.91506990838 , 54.2832689794 , 1 , 1069.22271336
0 , 5.74685488614 , 47.7639077566 , 1 , 58.1326083373
1 , 9.21111679116 , 17.5009748126 , 1 , 1092.37798079
1 , 1.98685817701 , 83.9005920337 , 0 , 20.0879275078
0 , 2.97049168558 , 38.6226372548 , 0 , 30.1988465888
0 , 6.55863996853 , 27.4121315723 , 0 , 66.0888849141
1 , 2.82750172651 , 43.9407933775 , 0 , 28.9330731068
0 , 5.23217159425 , 1.04128489052 , 0 , 52.832580552
0 , 7.6351708749 , 73.5430836376 , 0 , 76.8107495684
0 , 4.18732107082 , 63.5810210546 , 1 , 42.27891513
0 , 3.31743490297 , 70.3937249021 , 0 , 33.3827166358
0 , 4.05201947429 , 92.8671157807 , 1 , 41.1128183634
0 , 8.52581369203 , 61.7885870388 , 0 , 85.2701993697
0 , 5.68096352707 , 54.1725621969 , 1 , 56.938803082
0 , 2.18993612248 , 84.1445105275 , 0 , 22.2848411634
1 , 3.30369706721 , 34.3126253334 , 0 , 33.5155725067
1 , 5.31728947891 , 55.7271018004 , 1 , 1053.58292445
0 , 2.56982502089 , 39.6204007694 , 1 , 26.3538743019
0 , 1.97548898156 , 90.5551648284 , 1 , 20.0639477518
1 , 3.08053329884 , 67.8668202239 , 1 , 1030.88596353
1 , 3.47691141229 , 36.6128988477 , 0 , 35.2328314096
1 , 4.84434294771 , 70.0127925414 , 0 , 49.0212787189
0 , 8.0070173983 , 34.2551263075 , 0 , 80.1780892327
1 , 1.70252853587 , 59.4916981244 , 0 , 17.0443522822
1 , 2.4344813649 , 58.8803646813 , 0 , 24.5377022306
0 , 7.20789049625 , 56.8589983127 , 1 , 72.3097404097
0 , 0.834651468263 , 62.5906188177 , 1 , 8.36938487014
0 , 1.11936149912 , 37.0346629991 , 1 , 11.7319496178
1 , 3.15114759983 , 36.5381257706 , 1 , 1032.01800104
1 , 8.16978310615 , 4.66559415029 , 1 , 1081.8630715
1 , 1.87039321805 , 88.5093073224 , 0 , 19.0327414415
1 , 5.01195826274 , 38.7837956995 , 0 , 50.5809149238
1 , 2.0875308841 , 61.846625264 , 0 , 21.4842246263
0 , 7.10253809845 , 6.4630813191 , 0 , 71.1317922774
0 , 8.25338037825 , 53.0896936498 , 1 , 82.7234867891
1 , 9.89675043463 , 53.8741828211 , 0 , 99.5497300473
0 , 0.942686586102 , 3.99071285953 , 1 , 9.56413773984
0 , 8.82855440181 , 78.7640986357 , 0 , 88.5124619769
0 , 4.10911461102 , 70.8933994451 , 1 , 41.6085468804
0 , 1.45479893234 , 85.5254249315 , 1 , 14.8963861333
1 , 2.5515715106 , 20.2890184998 , 0 , 25.9745501858
1 , 9.21153870649 , 14.8546539206 , 0 , 92.3418504463
0 , 9.0132104299 , 32.2100288176 , 0 , 90.2788290614
0 , 3.56264982634 , 93.1600423866 , 1 , 35.9919667711
0 , 8.46181771476 , 93.7137583761 , 1 , 84.8497591795
0 , 9.85686844892 , 90.6637611432 , 1 , 98.7743227235
1 , 8.16557368581 , 76.8212507757 , 0 , 81.7176624395
0 , 6.19037033033 , 28.38699182 , 0 , 62.220418504
0 , 9.60347518174 , 23.9083151894 , 0 , 96.452927194
1 , 3.08566895175 , 77.9301812783 , 0 , 31.1268838489
0 , 7.9893947682 , 89.2406512004 , 1 , 80.2259080096
1 , 8.42648352788 , 34.7950205116 , 0 , 84.5607788684
1 , 6.273805698 , 52.3575471503 , 1 , 1062.94316502
1 , 8.86913986235 , 86.1137432013 , 1 , 1089.15427781
0 , 6.90689700116 , 65.2015308941 , 1 , 69.1876422961
1 , 6.78896973003 , 78.5505895257 , 1 , 1067.98972109
1 , 7.50135456667 , 58.8870146444 , 1 , 1075.38173866
0 , 2.39168982265 , 36.0598605461 , 1 , 24.0654346087
0 , 8.27128803276 , 62.5988475612 , 1 , 82.9173243659
0 , 4.87355319304 , 6.3842419353 , 0 , 48.9508767532
1 , -1 , 36.5790648224 , 1 , 1062.87621607
0 , 6.28801572607 , 52.0235377265 , 1 , 62.9598108159
1 , 0.905884899115 , 15.2685414865 , 0 , 9.22742593117
0 , 3.0992924984 , 36.7680932475 , 0 , 31.0405038953
1 , 4.56703981314 , 89.1152038165 , 1 , 1045.74898279
1 , 6.87952084 , 43.5822459527 , 0 , 68.9117385035
1 , 5.61810347012 , 69.0527266545 , 0 , 56.3511229749
1 , 6.75276657494 , 18.4998145747 , 1 , 1067.58054824
0 , 7.464365863 , 87.9640088541 , 0 , 74.8230255865
0 , 5.07730086065 , 7.36815118591 , 1 , 50.7872334485
1 , 8.36742777181 , 70.0072749044 , 1 , 1083.7280693
0 , 4.66976708159 , 40.8815638381 , 0 , 47.2773160133
1 , 2.24506688898 , 97.1764858509 , 1 , 1022.96629499
1 , 4.95514351901 , 33.2687801682 , 0 , 50.1704354555
0 , 2.22018268111 , 3.55178354937 , 0 , 22.4315421396
1 , 8.19816076518 , 17.8084105433 , 1 , 1082.40942342
1 , 5.83925120553 , 85.5485559146 , 0 , 58.6015497707
0 , 8.677762227 , 43.2968679455 , 1 , 86.9842784551
0 , 6.11635153299 , 20.7824681263 , 1 , 61.4357906952
1 , 1.74247365337 , 84.287980329 , 1 , 1017.46831663
1 , 6.97771162946 , 8.36696863396 , 1 , 1069.91224949
0 , 4.89884249886 , 88.2738666727 , 0 , 49.2045078871
0 , 8.72748413147 , 80.7336083758 , 1 , 87.7922131402
0 , 4.90086252428 , 31.3254031095 , 1 , 49.4941850031
1 , 8.94560637176 , 12.7611422489 , 0 , 89.973192676
1 , 8.74799472733 , 21.4169783895 , 1 , 1088.12319068
0 , 0.823690116345 , 49.0477062594 , 1 , 8.35034749023
0 , 3.96612870167 , 58.6751432879 , 0 , 40.007608823
0 , 9.31374079413 , 91.2507208596 , 1 , 93.4865546559
1 , 2.42685594511 , 0.622355991172 , 1 , 1024.88952661
0 , 2.19930910207 , 42.2388263952 , 1 , 22.1910349105
1 , 3.72689757142 , 12.4238193233 , 1 , 1037.86000866
0 , 8.95222433001 , 19.5140286139 , 0 , 89.7793199431
1 , 4.03984575386 , 57.7298821783 , 1 , 1040.56535834
1 , 6.27162694662 , 95.065424887 , 0 , 62.7180721251
1 , 0.897353898435 , 92.1684106856 , 1 , 1009.65587002
1 , 5.29957782158 , 12.0662761 , 0 , 53.5438052799
0 , 3.71811532087 , 68.5314983013 , 1 , 37.5415935026
0 , 3.03537601996 , 87.8541400415 , 1 , 30.8933311576
1 , 3.4367078183 , 37.1886951443 , 0 , 34.9590162147
0 , 1.37294970198 , 6.76877968811 , 0 , 14.2424594721
1 , 3.84804067479 , 80.7657689287 , 0 , 38.748728675
1 , 3.16001940784 , 15.0470238715 , 1 , 1031.62923477
0 , 4.51847385558 , 33.6026308633 , 0 , 45.3286887476
1 , 6.68365306971 , 56.8322663371 , 1 , 1067.18691952
1 , 3.27408251284 , 28.134239782 , 0 , 32.9020404589
1 , 1.6662971594 , 23.6816720532 , 1 , 1017.17605743
1 , 6.65112471066 , 20.6726262941 , 1 , 1066.56243213
1 , 4.51431921742 , 78.2840015074 , 1 , 1045.79817238
1 , 7.6441729046 , 87.2977997351 , 1 , 1076.47432323
1 , 8.79524071646 , 81.8159504453 , 1 , 1088.1816462
1 , 3.06882494373 , 84.6019115921 , 1 , 1031.37979356
1 , 6.12017228591 , 10.5886272248 , 1 , 1061.33532647
0 , 5.66527824442 , 78.411768223 , 1 , 57.0109791422
0 , 0.721503656676 , 40.8993137333 , 0 , 7.49435966904
1 , 6.51242592078 , 67.6008507915 , 0 , 65.4757816063
1 , 7.10796386718 , 33.0562011222 , 0 , 71.4938833575
0 , 2.30860435975 , 7.59613727034 , 0 , 23.7208024679
1 , 3.67725470666 , 28.2719604751 , 0 , 37.080076422
0 , 8.87514785568 , 86.8347542521 , 0 , 89.2494961287
0 , 0.863390461171 , 96.3294520719 , 1 , 9.25385435662
0 , 5.36779182081 , 95.8828175067 , 0 , 54.150925218
0 , 1.44241347359 , 9.73451967627 , 0 , 14.9336729656
1 , 2.58433520311 , 39.2960980692 , 0 , 26.5091103954
1 , 1.71598538084 , 96.7843588894 , 1 , 1017.19637533
0 , 3.83706350456 , 50.5366576497 , 0 , 38.3873245672
1 , 2.62544356829 , 65.1778281828 , 0 , 26.7758488939
0 , 5.74731080299 , 83.5461066384 , 1 , 57.7554705193
1 , 3.03398166136 , 96.9279216501 , 0 , 30.961587684
1 , 3.59745447361 , 57.1649364114 , 0 , 36.5370525691
1 , 4.35787924524 , 75.4717712058 , 0 , 43.6786772498
1 , 4.52812949007 , 47.2320940405 , 1 , 1045.88874538
0 , 6.88653715105 , 91.4400250307 , 0 , 68.9336399453
0 , 0.966478827948 , 83.1031981365 , 0 , 10.1012675194
1 , 4.04917117927 , 69.0431175707 , 0 , 40.7539739541
0 , 6.00919872699 , 83.0982386982 , 0 , 60.7571700775
0 , 6.6971759939 , 25.1900835374 , 0 , 67.4871385749
1 , 7.78244728237 , 92.7132818742 , 1 , 1078.0684447
1 , 9.24854936051 , 90.7475603323 , 1 , 1092.96875585
1 , 5.51636769096 , 38.3377326928 , 0 , 55.3401878609
0 , 6.76808679094 , 49.2784170911 , 0 , 68.0158819805
0 , 8.5913225648 , 32.5554566825 , 1 , 86.0042550809
0 , 5.11591835476 , 57.0780176404 , 1 , 51.7040172328
1 , 3.46846343219 , 10.7403551133 , 1 , 1035.32295535
1 , 6.22087177018 , 40.6290334876 , 0 , 62.7278047869
0 , 7.00682461826 , 73.8666422189 , 0 , 70.0815721457
1 , 3.61000435604 , 50.2583032432 , 0 , 36.3189289985
1 , 7.75161855937 , 69.916062456 , 0 , 77.9605459894
1 , 6.5899346279 , 34.1285193843 , 1 , 1066.5745319
0 , 6.39488505583 , 14.1744827708 , 1 , 64.1095564625
1 , 9.44562604113 , 13.410056138 , 1 , 1094.6630884
1 , 2.61030934575 , 83.1586724625 , 0 , 26.7898731843
0 , 3.92479882179 , 11.9817240887 , 0 , 39.419562526
1 , 6.2172180742 , 52.5734447524 , 0 , 62.6819685879
0 , 7.21258649765 , 53.6605072785 , 1 , 72.504816108
0 , 9.64307404325 , 96.0361900392 , 0 , 96.8472739281
0 , 9.6656588074 , 47.3763500272 , 1 , 96.9789261489
1 , 9.54810706009 , 24.877627266 , 1 , 1095.6374431
1 , 2.60003140771 , 10.057242704 , 0 , 26.6869253823
1 , 3.21155238475 , 72.2656787849 , 1 , 1032.80207007
0 , 5.1383925379 , 31.4051189766 , 0 , 51.9842090434
1 , 3.01929429386 , 9.45416564735 , 1 , 1030.74748016
1 , 7.06398857763 , 37.6981172637 , 1 , 1070.80901803
1 , 7.06884448379 , 85.2697507415 , 1 , 1071.34624459
1 , 1.65956840879 , 26.4675852962 , 0 , 17.273749278
0 , 3.71554697688 , 14.1947506009 , 0 , 37.5143806685
0 , 7.40172975768 , 75.3488668152 , 0 , 74.6082257224
0 , 0.638423239406 , 89.4218860307 , 1 , 6.54561130761
1 , 1.10793445394 , 12.9900190024 , 0 , 11.4446353127
1 , 8.86251488695 , 18.4646273252 , 1 , 1088.85935475
0 , 2.29008927806 , 83.1368592415 , 1 , 23.1676211877
0 , 9.44454392276 , 87.647989175 , 1 , 94.8381231176
0 , 8.10643252382 , 95.891579002 , 1 , 81.1977513036
1 , 1.72920719049 , 61.8203177866 , 1 , 1017.78997332
1 , 0.607987828164 , 96.1574542846 , 0 , 6.50813213078
1 , 4.13816700505 , 15.1968603458 , 1 , 1042.06848813
1 , 7.51035317613 , 43.6713328722 , 1 , 1075.65388065
0 , 4.55101027746 , 46.811436347 , 0 , 46.0106612508
1 , -1 , 29.8385076155 , 0 , 96.6961584573
1 , 1.41561167386 , 64.8826710328 , 1 , 1014.80493538
0 , 8.2938214963 , 10.5979913228 , 1 , 83.5451799711
0 , 4.66333991499 , 76.9529879377 , 0 , 47.1224121225
1 , 7.35358328808 , 8.16608310079 , 0 , 73.9260976494
1 , 4.09732814221 , 54.7126166979 , 1 , 1041.66273001
0 , 5.293887116 , 59.9837647975 , 1 , 53.3735509007
1 , 4.50553260404 , 14.0394487637 , 1 , 1045.54015642
1 , 5.12330773377 , 59.0958017569 , 0 , 51.6250920398
0 , 1.38953247561 , 1.74929047915 , 0 , 14.4218804564
0 , 4.43205012925 , 93.3227350453 , 0 , 44.7023661338
0 , 9.28396431663 , 33.9700917756 , 1 , 93.1450542801
0 , 4.69965461435 , 52.3035052358 , 0 , 47.290968479
0 , 3.80125995857 , 9.36126389005 , 0 , 38.6295646121
0 , 8.20723593284 , 82.3372974358 , 0 , 82.5083471524
1 , 4.58748458586 , 14.1929310236 , 1 , 1046.4534154
1 , 1.55576587462 , 63.815666416 , 1 , 1016.1744675
0 , 9.24153528769 , 5.69547680246 , 0 , 92.914462584
1 , 1.09864466615 , 35.8989465304 , 0 , 11.3961205013
1 , 1.2429532948 , 1.90459637637 , 1 , 1012.71353657
0 , 8.85295570922 , 73.769183573 , 0 , 89.1582878136
1 , 9.51367664671 , 96.1921776388 , 0 , 95.2108296584
0 , 8.5147921421 , 40.690911549 , 1 , 85.8469039784
0 , 4.47588422468 , 93.0404395494 , 0 , 45.0696437019
1 , 4.76574363816 , 32.8711284252 , 1 , 1048.11024992
1 , 7.070867379 , 40.6899303851 , 0 , 70.7831191929
1 , 3.25664847014 , 82.1165007052 , 1 , 1032.80148016
0 , 8.33746820647 , 55.7220159332 , 1 , 84.0375508879
0 , 6.74644832561 , 25.6639440779 , 0 , 67.9439582441
0 , 2.23433465222 , 49.6378917683 , 1 , 23.0141607979
1 , 1.35216117133 , 59.4733078532 , 1 , 1013.79128392
0 , 9.71547255474 , 55.7025877783 , 0 , 97.7538090441
0 , 5.81497868692 , 73.2111082071 , 1 , 58.7231942567
0 , 7.16038115713 , 91.5258108216 , 0 , 72.068286321
0 , 5.75549150781 , 65.2467571118 , 1 , 57.9863052772
1 , 1.77404626567 , 31.0662742811 , 1 , 1018.22088876
1 , 4.11029119783 , 75.1029493068 , 1 , 1041.26841373
0 , 6.96249220752 , 94.331464679 , 1 , 69.8683408996
0 , 9.70816825706 , 45.6488241258 , 0 , 97.3090962122
0 , 1.29914954713 , 25.3024495204 , 0 , 13.6862111399
0 , 0.949985378971 , 96.0479260367 , 1 , 9.96213320998
0 , 1.91563132545 , 63.8703551375 , 1 , 19.5709255733
0 , 0.743079305259 , 22.5526953393 , 0 , 7.87973777767
1 , 6.85881810517 , 76.6157549698 , 0 , 69.2641364372
1 , 4.90490921943 , 44.3792140194 , 1 , 1049.08719747
1 , 1.73736491632 , 51.6444531156 , 0 , 17.5654833333
1 , 1.22353695411 , 92.9308057203 , 1 , 1012.33443122
0 , 2.37249424303 , 7.05286856759 , 1 , 24.3270672079
0 , 8.816799726 , 22.9305021024 , 0 , 88.2867392433
0 , 2.28689087956 , 81.2174970982 , 1 , 23.4312066653
1 , 9.28773927411 , 43.0298310927 , 1 , 1093.10142141
1 , 9.50885522673 , 72.9219579165 , 1 , 1095.49987589
0 , -1 , 94.7784224598 , 0 , 48.5260379813
1 , -1 , 47.8907938789 , 1 , 1055.9983858
0 , 7.77845082565 , 50.5766171303 , 0 , 78.0837342306
1 , 5.3707424365 , 27.9524798425 , 1 , 1054.01798955
1 , 4.74137184106 , 70.1765792138 , 0 , 48.0962639354
1 , 3.04688689453 , 63.74543822 , 1 , 1030.85661722
0 , 8.51536687804 , 91.7733865661 , 0 , 85.2209931088
0 , 9.05815131388 , 34.2047376803 , 1 , 90.8994274125
0 , 8.74097498165 , 30.7422588933 , 1 , 87.9808332521
0 , 1.35539021567 , 5.81959973745 , 0 , 14.0461773047
1 , 0.935734485021 , 77.2002270375 , 0 , 9.86890610682
1 , 2.97286937371 , 1.97624976842 , 0 , 29.937502326
0 , 8.23367137295 , 71.2496926825 , 1 , 82.7628436284
1 , 5.90938333901 , 82.7213711905 , 0 , 59.0951445173
0 , 3.10728006668 , 34.8271588543 , 1 , 31.6968567197
0 , 7.3476017594 , 45.8487642277 , 1 , 73.8566398316
1 , 3.84194217321 , 61.4553643074 , 0 , 39.0541542767
0 , 6.30086102242 , 6.64056708444 , 1 , 63.1109514992
1 , 9.33886182402 , 15.6631699435 , 0 , 93.723652418
0 , 2.95214829052 , 56.9179369451 , 0 , 29.6938744398
1 , 5.72995914614 , 4.50085696816 , 1 , 1057.70387257
0 , 4.76185265242 , 77.4218403498 , 1 , 47.7015075393
1 , 7.05055424993 , 75.5390764043 , 1 , 1070.72005026
1 , 8.12307588441 , 39.8814800615 , 0 , 81.7582624403
1 , 6.96304747146 , 56.6806764152 , 1 , 1070.02421445
1 , 8.00063563642 , 3.38817661681 , 1 , 1080.41062523
1 , 5.78386852742 , 53.9475486174 , 0 , 57.8881422472
0 , 6.09014290306 , 34.0410732439 , 0 , 61.4733867055
1 , 2.02991806817 , 65.0810447498 , 0 , 20.5265731319
0 , 4.99129072365 , 39.954659548 , 0 , 49.9741597326
1 , 5.75788408112 , 19.2718019388 , 0 , 58.1214776917
0 , 4.57015383238 , 14.6971997152 , 0 , 46.1473410664
0 , 6.25556236211 , 71.1175727633 , 1 , 63.2294463455
1 , 3.82496186637 , 41.8657437294 , 0 , 38.4888927166
0 , 7.56989684803 , 19.6087995282 , 1 , 76.253310002
0 , 6.97473893528 , 40.2782620318 , 0 , 69.8274809006
0 , 6.43063954809 , 33.0130431562 , 0 , 64.6471347786
1 , 1.52005708545 , 7.38961518987 , 1 , 1015.58633532
1 , 0.879770369395 , 87.361982691 , 1 , 1008.92936053
1 , 7.78899180475 , 55.0544135361 , 1 , 1078.42793009
0 , 0.605555173771 , 43.1589234437 , 0 , 6.42234642994
0 , 9.64336619345 , 5.04334064573 , 1 , 97.0161232494
1 , 4.76915241453 , 82.9281270903 , 1 , 1047.6968508
1 , 5.64388826658 , 59.2287655789 , 0 , 57.0252729886
1 , 5.48375773213 , 83.058216873 , 0 , 54.9237142284
1 , 7.696333004 , 54.8398460908 , 0 , 77.2165651325
0 , 2.85039738986 , 28.9877238981 , 1 , 29.0651621277
1 , 5.97041682751 , 8.32512882744 , 1 , 1060.2924657
1 , 8.69288348954 , 89.6424731076 , 1 , 1087.56332887
0 , 5.96996741493 , 9.82389788919 , 0 , 60.2993640212
1 , 9.10236844513 , 54.7092228061 , 1 , 1091.52333717
0 , 5.94170790212 , 10.950899434 , 1 , 59.4862105741
0 , 2.93439208043 , 22.736820117 , 1 , 29.4565673622
0 , 1.926916947 , 39.95544609 , 1 , 19.8854949014
0 , 7.54292657478 , 5.49553171903 , 0 , 75.4901844127
1 , 7.91107444029 , 10.5379010996 , 1 , 1079.78831153
1 , 3.70593585111 , 36.40241517 , 0 , 37.0704147633
1 , 5.84561471585 , 92.5469772175 , 0 , 58.9974209241
0 , 7.34408531806 , 69.7330767279 , 0 , 73.9607031268
1 , 6.98397719017 , 82.3523266365 , 0 , 69.8795288434
0 , 2.19538517125 , 36.5282973144 , 1 , 22.0225417125
0 , 8.46730566405 , 33.9599781783 , 0 , 85.1581592028
1 , 1.17387674726 , 47.6300628705 , 1 , 1011.93018876
1 , 7.86173952892 , 58.3911717125 , 0 , 78.7825801628
0 , 1.70463888983 , 89.7611227515 , 0 , 17.7112954713
0 , 5.23983867595 , 37.7624995579 , 0 , 52.5599314772
0 , 5.70030638421 , 55.6883870704 , 1 , 57.6996472729
0 , 2.5372748646 , 20.9193952858 , 1 , 25.5959386439
1 , 7.81427280492 , 63.2523486804 , 0 , 78.2418156668
1 , 7.56849708651 , 27.0742664504 , 1 , 1076.27816973
0 , 8.44914915811 , 52.8370225992 , 1 , 84.7283916955
0 , 2.59557444866 , 56.5634416429 , 0 , 26.122728204
1 , 4.74763775619 , 13.3286554598 , 1 , 1047.48100791
0 , 4.89109384638 , 75.7148817895 , 1 , 49.4631582954
0 , 5.32212651031 , 86.0320906483 , 1 , 53.8544230146
1 , 2.29822123646 , 9.4906106868 , 1 , 1023.26604618
1 , 3.16688770382 , 73.2402883632 , 1 , 1032.12821289
0 , 2.13511659857 , 88.7213002935 , 0 , 21.8712595188
1 , 8.83249835868 , 37.3628459532 , 1 , 1088.41972035
1 , 1.12777723867 , 3.75543122236 , 1 , 1011.62195423
1 , 9.60351761811 , 56.965716655 , 0 , 96.0920759576
1 , 3.28394246557 , 50.0615556007 , 0 , 33.5164408827
0 , 7.02730955673 , 4.32984758594 , 1 , 70.5457539023
0 , 5.42460901396 , 74.9170114152 , 0 , 54.7297294742
1 , 6.94045480127 , 22.5527974259 , 1 , 1069.46071771
0 , 6.58424598077 , 93.6641968291 , 0 , 66.393497264
0 , 3.6459032097 , 54.5583527138 , 0 , 37.0289660286
0 , 8.60178391379 , 83.9116419439 , 0 , 86.2046707848
1 , 9.85359994535 , 67.0506432422 , 1 , 1099.17324266
0 , 5.7461835026 , 43.5782417536 , 1 , 57.5847084705
1 , 5.96578166039 , 55.8123576508 , 1 , 1060.23481533
0 , 5.15456154901 , 12.6675762003 , 0 , 52.1086563034
0 , 1.16935064875 , 66.0425485547 , 1 , 12.1650339017
1 , 1.58994059437 , 30.9381474994 , 1 , 1015.92159292
1 , 1.08574564361 , 24.8347345956 , 0 , 11.2763192656
0 , 7.28898461131 , 54.9941412235 , 0 , 73.3404017528
